ugrhi,macro_land_use,measurement_points,ph,do,bod,tc,tn,tp,ts,turb,temp,wqi,classification
6,industrial,JUNI03950,6.7,0.87,21,3833333,10.4,0.99,156,16,22.8,22,bad
6,industrial,JUNI03950,6.5,1.73,3,166667,2.77,0.21,106,21,24.4,35,bad
6,industrial,JUNI03950,6.2,0.21,66,3000000,17.8,1.72,250,29,19.5,14,very_bad
6,industrial,JUNI03950,6.4,2.36,5,183333,9.86,0.23,140,15,18.2,34,bad
6,industrial,JUNI03950,6.8,0.81,43,1133333,9.46,1.1,174,18,20.3,18,very_bad
6,industrial,JUNI03950,6.2,1.28,5,650000,3.42,0.26,104,10,21.2,32,bad
6,industrial,JUNI03950,6.6,1.16,17,683333,8.34,0.83,158,15,17.5,24,bad
6,industrial,JUNI03950,6.5,1.1,17,533333,8.3,0.81,134,20,16.9,24,bad
6,industrial,JUNI03950,6.8,1.3,39,1383333,13.8,1.73,178,32,16.5,18,very_bad
6,industrial,JUNI03950,6.9,1.09,47,1316667,19.3,1.81,216,28,16.0,17,very_bad
6,industrial,JUNI03950,6.6,0.75,8,400000,4.51,0.35,138,14,20.4,28,bad
6,industrial,JUNI03950,6.8,0.76,22,1166667,10.6,1.08,150,17,20.9,21,bad
6,industrial,JUNI03950,7.0,1.2,28,2500000,13.9,1.63,166,26,20.1,20,bad
6,industrial,JUNI03950,6.4,0.75,62,2833333,17.9,2.01,166,22,18.8,16,very_bad
6,industrial,JUNI03950,6.4,0.86,12,850000,6.46,0.66,136,19,18.0,25,bad
6,industrial,JUNI03950,6.4,0.8,8,566667,5.31,0.44,140,39,23.8,27,bad
6,industrial,JUNI03950,6.7,1.76,9,383333,4.38,0.44,204,36,22.1,30,bad
6,industrial,JUNI03950,6.6,0.78,13,4500000,7.21,0.71,154,25,21.0,24,bad
6,industrial,JUNI03950,6.7,2.47,10,500000,6.34,0.53,162,61,18.3,30,bad
6,industrial,JUNI03950,6.5,1.34,9,550000,8.58,0.47,194,76,21.2,26,bad
6,industrial,IPIG03950,7.2,3.18,12,1150000,10.73,0.74,184,7,24.1,32,bad
6,industrial,IPIG03950,7.4,2.46,9,666667,11.82,0.87,298,98,23.5,27,bad
6,industrial,IPIG03950,7.4,3.6,9,866667,14.86,0.7,192,18,24.0,34,bad
6,industrial,IPIG03950,7.3,1.55,11,500000,10.28,0.64,226,5,23.4,29,bad
6,industrial,IPIG03950,7.1,1.99,7,200000,13.64,0.77,186,7,24.4,30,bad
6,industrial,IPIG03950,6.8,1.38,7,583333,7.18,0.55,224,6,23.9,30,bad
6,industrial,IPIG03950,6.9,1.87,18,3166667,10.46,0.65,192,49,23.4,26,bad
6,industrial,IPIG03950,7.3,1.48,16,1233333,12.36,1.25,196,8,21.7,24,bad
6,industrial,IPIG03950,7.2,1.35,20,1516667,14.18,1.28,184,9,23.8,23,bad
6,industrial,IPIG03950,7.1,3.11,13,2833333,16.25,0.55,212,34,24.2,31,bad
6,industrial,IPIG03950,6.9,0.21,30,1333333,19.4,1.89,222,10,21.6,17,very_bad
6,industrial,IPIG03950,7.4,3.03,9,816667,12.25,0.52,208,21,19.6,33,bad
6,industrial,IPIG03950,7.3,1.09,27,3666667,12.98,1.92,178,23,21.8,20,bad
6,industrial,IPIG03950,6.9,2.28,9,600000,10.4,0.77,220,5,22.5,31,bad
6,industrial,IPIG03950,7.1,2.27,33,1833333,16.46,1.35,222,17,19.5,20,bad
6,industrial,IPIG03950,7.2,1.87,37,2333333,16.96,1.56,318,9,19.7,19,very_bad
6,industrial,IPIG03950,7.3,1.1,76,4666667,25.6,3.05,282,37,20.9,16,very_bad
6,industrial,IPIG03950,7.1,1.82,52,2666667,23.31,1.99,304,20,17.6,18,very_bad
6,industrial,IPIG03950,6.9,4.07,32,1666667,16.73,1.24,166,22,18.9,23,bad
6,industrial,IPIG03950,7.3,1.12,23,2000000,15.2,1.22,224,10,22.0,21,bad
6,industrial,IPIG03950,7.6,2.48,25,2333333,17.39,1.74,220,15,21.5,23,bad
6,industrial,IPIG03950,7.3,1.65,28,2666667,18.85,1.95,364,24,21.0,20,bad
6,industrial,IPIG03950,7.2,1.37,38,2500000,23.6,2.55,204,15,20.5,17,very_bad
6,industrial,IPIG03950,7.1,2.49,24,3166667,17.68,1.37,226,13,19.7,23,bad
6,industrial,IPIG03950,7.0,1.97,17,850000,15.92,1.3,200,11,24.4,25,bad
6,industrial,IPIG03950,8.7,4.52,23,3500000,14.83,0.85,306,49,22.5,27,bad
6,industrial,IPIG03950,6.2,1.06,24,1316667,15.0,1.4,190,15,22.6,20,bad
6,industrial,IPIG03950,7.2,5.62,23,2500000,14.62,0.91,162,26,20.2,31,bad
6,industrial,IPIG03950,7.2,6.5,12,850000,11.19,0.67,284,122,22.1,30,bad
6,industrial,GUAO02900,7.0,1.67,54,7666667,12.2,1.54,324,60,25.4,18,very_bad
6,industrial,GUAO02900,7.0,0.83,35,1833333,7.84,0.9,232,43,25.7,18,very_bad
6,industrial,GUAO02900,6.9,1.1,24,2500000,8.09,0.76,236,24,25.1,23,bad
6,industrial,GUAO02900,7.1,0.7,16,1116667,7.19,0.74,160,15,23.0,24,bad
6,industrial,GUAO02900,6.9,2.89,12,1116667,4.63,0.44,244,64,24.6,31,bad
6,industrial,GUAO02900,6.9,1.93,6,366667,2.44,0.24,132,13,25.1,35,bad
6,industrial,GUAO02900,7.0,3.21,14,1150000,4.64,0.52,380,353,24.3,26,bad
6,industrial,GUAO02900,6.8,2.06,12,750000,5.83,0.54,186,11,21.4,31,bad
6,industrial,GUAO02900,7.2,1.6,13,950000,7.51,0.52,144,13,23.2,29,bad
6,industrial,GUAO02900,6.9,2.29,9,1116667,3.92,0.29,174,36,23.9,33,bad
6,industrial,GUAO02900,7.2,0.21,10,783333,6.55,0.59,142,10,21.7,24,bad
6,industrial,GUAO02900,6.9,4.73,15,550000,4.54,0.37,186,24,18.5,36,bad
6,industrial,GUAO02900,7.1,0.89,19,783333,9.55,0.89,170,24,20.3,23,bad
6,industrial,GUAO02900,6.8,1.07,31,1666667,11.03,0.78,212,25,22.8,19,very_bad
6,industrial,GUAO02900,7.3,1.11,54,1983333,14.8,1.54,354,40,18.3,17,very_bad
6,industrial,GUAO02900,6.8,1.26,30,933333,10.22,1.18,178,14,19.4,21,bad
6,industrial,GUAO02900,7.1,2.32,21,966667,10.33,1.47,228,32,16.1,23,bad
6,industrial,GUAO02900,7.3,1.54,82,1466667,23.8,1.43,270,57,17.5,17,very_bad
6,industrial,GUAO02900,7.1,1.61,45,3500000,15.11,1.39,238,34,18.5,18,very_bad
6,industrial,GUAO02900,7.0,1.89,23,1000000,7.82,0.65,190,26,20.9,25,bad
6,industrial,GUAO02900,7.2,0.72,25,1400000,12.7,1.15,242,30,22.5,20,bad
6,industrial,GUAO02900,7.1,0.84,27,4000000,14.6,1.38,208,33,21.1,19,very_bad
6,industrial,GUAO02900,7.0,0.71,89,6833333,32.8,3.48,1046,499,21.8,11,very_bad
6,industrial,GUAO02900,6.8,3.43,9,483333,4.15,0.4,170,11,18.0,36,bad
6,industrial,GUAO02900,6.7,1.95,18,2166667,5.69,0.59,172,61,23.8,26,bad
6,industrial,GUAO02900,7.1,2.34,15,716667,7.16,0.5,206,37,23.2,29,bad
6,industrial,GUAO02900,7.1,1.03,52,6000000,15.4,1.62,260,45,23.0,17,very_bad
6,industrial,GUAO02900,7.1,2.87,20,1516667,9.54,0.82,192,36,18.6,27,bad
6,industrial,GUAO02900,7.1,1.31,26,2166667,12.71,0.77,258,28,22.1,22,bad
6,industrial,GUAO02600,6.9,1.45,3,227,1.8,0.11,166,13,24.1,52,good
6,industrial,GUAO02600,6.5,1.52,3,253,5.29,0.15,148,12,23.1,49,medium
6,industrial,GUAO02600,7.0,1.99,5,533,1.26,0.07,108,6,22.5,54,good
6,industrial,GUAO02600,6.8,1.53,3,155,1.52,0.13,142,25,23.6,52,good
6,industrial,GUAO02600,7.2,1.53,3,2000,1.5,0.08,200,9,22.6,48,medium
6,industrial,GUAO02600,7.0,2.6,18,587,3.21,0.09,118,6,20.6,48,medium
6,industrial,GUAO02600,6.8,1.53,5,185,1.8,0.06,114,5,22.4,53,good
6,industrial,GUAO02600,6.9,2.41,3,200,1.53,0.07,134,8,24.0,59,good
6,industrial,GUAO02600,6.8,4.32,3,180,1.04,0.01,136,4,18.2,68,good
6,industrial,GUAO02600,6.6,2.84,3,647,2.6,0.09,124,10,20.5,56,good
6,industrial,GUAO02600,6.5,3.3,6,260,4.73,0.12,114,9,16.7,56,good
6,industrial,GUAO02600,6.9,3.63,4,240,4.22,0.1,118,5,14.3,60,good
6,industrial,GUAO02600,7.0,2.33,3,433,6.97,0.12,180,6,15.2,52,good
6,industrial,GUAO02600,6.8,4.03,3,1200,4.12,0.19,126,17,16.5,55,good
6,industrial,GUAO02600,7.0,2.53,4,293,5.05,0.15,148,8,19.7,54,good
6,industrial,GUAO02600,7.2,3.62,3,150,7.57,0.12,112,7,19.4,61,good
6,industrial,GUAO02600,6.4,2.76,3,66667,5.79,0.15,142,11,18.7,41,medium
6,industrial,GUAO02600,6.7,3.16,3,833,2.06,0.09,160,9,17.5,56,good
6,industrial,GUAO02600,6.9,1.97,38,1300,2.21,0.17,150,15,22.0,35,bad
6,industrial,GUAO02600,6.9,2.85,3,172,2.47,0.08,120,7,20.3,60,good
6,industrial,GUAO02600,6.9,3.57,3,633,5.08,0.19,134,16,19.3,56,good
6,industrial,GUAO02600,6.7,1.04,3,4167,5.22,0.16,148,19,20.2,40,medium
10,industrial,SORO02900,6.6,6.4,4,163333,8.79,0.12,190,140,23.1,38,medium
10,industrial,SORO02900,6.8,4.3,22,3666667,6.37,0.39,196,19,24.7,33,bad
10,industrial,SORO02900,6.7,7.1,2,15167,0.9,0.07,70,8,19.3,61,good
10,industrial,SORO02900,6.5,8.1,2,8667,0.96,0.03,50,5,16.2,64,good
10,industrial,SORO02900,6.5,7.0,2,6167,1.01,0.02,50,5,20.9,66,good
10,industrial,SORO02900,6.7,7.2,2,4667,0.68,0.02,207,14,19.7,65,good
10,industrial,SORO02900,6.6,6.9,2,2,0.68,0.02,55,11,21.9,69,good
10,industrial,SORO02900,6.2,3.8,18,483333,2.96,0.6,215,100,24.7,29,bad
10,industrial,SORO02900,6.7,4.1,9,533333,3.03,0.45,98,45,20.5,36,bad
10,industrial,SORO02900,6.4,8.1,2,38333,1.37,0.03,77,5,16.0,59,good
10,industrial,SORO02900,7.0,7.3,2,16667,1.11,0.02,58,7,18.8,62,good
10,industrial,SORO02900,6.5,7.2,2,8667,1.22,0.02,66,9,21.1,64,good
10,industrial,SORO02900,6.7,6.26,2,80000,1.18,0.03,72,12,23.4,56,good
10,industrial,SORO02900,6.6,6.45,3,233333,2.21,0.06,72,13,22.9,51,medium
10,industrial,SORO02900,6.5,6.9,2,66667,1.82,0.06,50,6,17.0,55,good
10,industrial,SORO02900,6.8,7.8,2,10167,1.86,0.12,170,100,17.2,54,good
10,industrial,SORO02900,6.7,7.0,2,11833,1.57,0.03,50,15,21.0,62,good
10,industrial,SORO02900,7.4,7.2,2,68333,1.08,0.02,68,8,21.0,58,good
10,industrial,TIET02450,6.5,3.4,5,7000,6.71,0.3,303,100,24.0,39,medium
10,industrial,TIET02450,6.9,4.8,4,17000,2.56,0.36,321,170,22.0,38,medium
10,industrial,TIET02450,6.8,3.0,10,11000,2.7,0.358,254,72,26.0,38,medium
10,industrial,TIET02450,6.9,2.7,18,7000,4.24,0.53,312,120,26.0,29,bad
10,industrial,TIET02450,7.3,3.5,10,11000,5.88,0.4,347,75,26.0,38,medium
10,industrial,TIET02450,6.9,1.6,20,2300,10.38,0.4,256,45,27.0,32,bad
10,industrial,TIET02450,7.3,2.0,36,5000,11.4,0.71,294,4,25.0,27,bad
10,industrial,TIET02450,7.1,6.68,11,15000,9.12,0.71,412,221,26.0,32,bad
10,industrial,TIET02450,6.6,3.1,16,10000,6.33,0.96,354,196,23.0,27,bad
10,industrial,TIET02450,6.6,3.4,24,900,9.88,0.78,408,270,22.0,29,bad
10,industrial,TIET02450,6.4,3.6,14,400,13.9,0.46,284,170,26.0,43,medium
10,industrial,TIET02450,6.3,0.8,52,5900,9.14,1.18,424,240,26.0,17,very_bad
10,industrial,TIET02450,6.6,2.8,32,5800,5.51,0.19,304,120,27.0,34,bad
10,industrial,TIET02450,6.7,3.0,15,3500,14.49,0.79,233,53,27.0,42,medium
10,industrial,TIET02450,6.2,3.9,18,5900,4.29,0.41,211,96,26.0,36,bad
10,industrial,TIET02450,7.0,2.5,25,24000,6.54,0.82,502,302,27.0,23,bad
10,industrial,TIET02450,6.9,3.1,15,12000,4.69,0.64,504,328,24.5,28,bad
10,industrial,TIET02450,7.0,2.8,8,10167,4.14,0.007,284,150,22.7,37,medium
10,industrial,TIET02450,7.0,2.8,39,7833,8.31,0.583,238,36,26.0,29,bad
10,industrial,TIET02450,7.1,2.4,41,5333,10.89,0.75,244,65,28.4,27,bad
10,industrial,TIET02450,7.2,1.2,30,5500,9.99,0.72,276,24,29.4,27,bad
10,industrial,TIET02450,7.0,4.2,15,12833,4.09,0.35,210,85,26.4,40,medium
10,industrial,TIET02450,7.4,2.8,7,4167,13.61,0.7,208,30,29.6,41,medium
10,industrial,TIET02450,7.0,3.8,2,8667,7.14,0.43,200,60,25.7,45,medium
10,industrial,TIET02450,7.0,2.27,14,9000,9.45,0.79,241,90,28.7,32,bad
10,industrial,TIET02450,6.8,2.4,5,1100,3.54,0.231,239,48,24.0,46,medium
10,industrial,TIET02450,6.6,5.3,6,7000,2.21,0.371,332,140,23.0,41,medium
10,industrial,TIET02450,7.4,2.8,11,2000,5.92,0.581,297,44,23.0,40,medium
10,industrial,TIET02450,7.2,3.5,25,17000,5.21,0.21,223,43,27.0,35,bad
10,industrial,TIET02450,6.9,4.0,28,6000,6.95,0.35,374,60,25.0,34,bad
10,industrial,TIET02450,6.8,2.2,29,13000,6.78,0.63,1374,150,25.0,23,bad
10,industrial,TIET02450,7.3,3.3,22,13000,6.55,0.46,233,97,26.0,32,bad
10,industrial,TIET02450,7.1,3.29,11,2600,8.77,0.44,185,29,26.0,47,medium
10,industrial,TIET02450,7.7,1.5,46,360,20.39,0.31,253,30,26.0,32,bad
10,industrial,TIET02450,7.0,2.3,24,210,17.33,0.47,237,70,26.0,38,medium
10,industrial,TIET02450,6.9,2.8,24,2700,10.35,0.47,248,50,28.7,36,bad
10,industrial,TIET02450,7.1,2.3,17,5700,3.89,0.26,335,160,18.0,37,medium
10,industrial,TIET02450,7.0,2.7,25,4600,7.99,0.57,282,92,25.0,30,bad
10,industrial,TIET02450,6.5,6.9,3,1700,1.64,0.23,171,76,26.0,58,good
10,industrial,TIET02450,7.0,1.9,25,6000,8.01,0.54,276,94,26.5,28,bad
10,industrial,TIET02450,7.3,3.4,21,2700,6.52,0.4,256,74,25.0,36,bad
10,industrial,TIET02450,7.5,3.0,6,30000,10.22,0.036,294,60,27.8,40,medium
10,industrial,TIET02450,7.2,1.7,24,5667,8.56,0.363,222,44,27.0,31,bad
10,industrial,TIET02450,6.8,1.8,33,11333,6.03,1.26,396,180,26.8,19,very_bad
10,industrial,TIET02450,7.0,1.4,25,36667,8.4,0.49,252,40,27.7,26,bad
10,industrial,TIET02450,7.0,3.0,12,153333,7.35,1.2,388,170,24.5,24,bad
10,industrial,TIET02450,7.2,3.3,2,36667,5.95,0.43,263,60,26.5,40,medium
10,industrial,TIET02450,7.2,2.7,2,40000,12.01,0.56,278,65,28.5,36,bad
10,industrial,TIET02450,6.8,2.41,12,36667,8.77,0.59,309,150,25.8,28,bad
10,industrial,TIET02450,6.9,3.4,9,3000,4.79,0.211,199,24,23.0,46,medium
10,industrial,TIET02450,6.8,4.1,6,1400,7.1,1.15,173,20,18.0,43,medium
10,industrial,TIET02450,7.3,1.6,17,3000,12.25,0.91,255,15,15.0,30,bad
10,industrial,TIET02450,7.2,2.0,14,3000,14.56,0.9,222,12,21.0,34,bad
10,industrial,TIET02450,7.0,3.8,15,5000,5.5,0.42,195,22,21.0,41,medium
10,industrial,TIET02450,7.1,4.2,14,500,8.9,0.41,259,10,20.0,47,medium
10,industrial,TIET02450,7.6,3.3,9,1300,11.96,1.1,237,10,20.0,40,medium
10,industrial,TIET02450,7.1,3.4,18,3000,12.14,0.79,239,4,19.0,37,medium
10,industrial,TIET02450,6.8,10.3,54,16000,36.97,0.63,277,67,24.0,24,bad
10,industrial,TIET02450,7.4,3.9,25,360,62.28,0.83,230,17,22.0,31,bad
10,industrial,TIET02450,7.1,2.7,22,470,17.55,0.82,255,16,22.0,37,medium
10,industrial,TIET02450,7.1,3.3,27,4300,29.81,0.84,257,21,22.0,32,bad
10,industrial,TIET02450,7.2,2.0,11,1020,12.66,1.21,247,14,20.0,40,medium
10,industrial,TIET02450,6.5,2.8,19,3400,17.38,1.02,361,26,20.2,32,bad
10,industrial,TIET02450,6.3,5.1,12,3500,4.48,0.31,231,104,19.0,42,medium
10,industrial,TIET02450,6.8,3.0,14,5200,19.14,0.95,234,17,22.0,40,medium
10,industrial,TIET02450,7.2,3.2,14,3700,8.87,0.42,194,36,21.7,39,medium
10,industrial,TIET02450,7.4,1.8,8,5167,11.98,0.348,272,28,20.2,36,bad
10,industrial,TIET02450,7.5,2.1,18,9333,15.35,0.985,252,18,20.4,30,bad
10,industrial,TIET02450,7.3,2.3,15,5167,12.89,0.87,240,18,19.7,34,bad
10,industrial,TIET02450,7.3,3.2,24,23333,18.61,1.06,262,13,22.5,29,bad
10,industrial,TIET02450,7.4,4.0,9,4833,14.34,1.02,210,11,22.0,41,medium
10,industrial,TIET02450,7.4,3.9,2,25000,12.52,0.75,326,17,21.1,40,medium
10,industrial,TIET02450,7.4,2.7,2,4333,19.01,1.39,277,10,26.2,39,medium
10,industrial,TIET02450,7.4,3.86,5,21667,14.91,0.77,237,15,20.9,39,medium
10,industrial,TIET02450,6.8,3.8,6,800,10.16,0.5,217,6,17.0,48,medium
10,industrial,TIET02450,7.1,2.8,11,700,11.21,1.04,214,14,20.0,40,medium
10,industrial,TIET02450,7.6,1.9,12,1100,10.78,1.014,243,20,19.0,31,bad
10,industrial,TIET02450,7.3,3.0,8,17000,9.13,0.5,208,17,27.0,38,medium
10,industrial,TIET02450,7.4,3.4,9,22000,9.37,0.81,230,10,18.0,36,bad
10,industrial,TIET02450,7.3,2.3,15,1300,9.34,0.76,286,17,23.0,37,medium
10,industrial,TIET02450,7.4,1.5,8,30000,18.14,1.65,375,80,16.0,27,bad
10,industrial,TIET02450,6.7,2.6,8,2300,23.18,1.58,323,1,19.0,34,bad
10,industrial,TIET02450,7.3,15.3,9,10000,18.28,1.16,230,11,20.0,41,medium
10,industrial,TIET02450,7.2,3.6,17,200,17.04,1.23,259,16,19.0,41,medium
10,industrial,TIET02450,6.6,2.3,17,11000,11.51,2.43,363,160,18.0,23,bad
10,industrial,TIET02450,7.8,2.6,21,5900,17.2,1.4,263,19,19.0,29,bad
10,industrial,TIET02450,7.3,2.0,16,5200,19.08,0.79,261,14,19.9,33,bad
10,industrial,TIET02450,7.0,1.6,25,66000,15.71,1.18,430,130,16.0,35,bad
10,industrial,TIET02450,7.0,3.1,18,6700,19.48,1.4,263,13,20.0,33,bad
10,industrial,TIET02450,6.7,3.8,17,2300,9.73,0.41,214,41,18.0,39,medium
10,industrial,TIET02450,6.7,2.5,20,5500,7.99,0.51,226,84,19.4,31,bad
10,industrial,TIET02450,7.0,3.0,13,3700,17.24,1.02,286,10,24.9,36,bad
10,industrial,TIET02450,7.3,1.1,15,80000,11.95,1.11,606,200,17.4,19,very_bad
10,industrial,TIET02450,7.4,3.0,28,7333,13.04,0.8,226,16,19.7,31,bad
10,industrial,TIET02450,7.4,1.51,10,3667,23.54,1.94,316,10,18.8,30,bad
10,industrial,TIET02450,7.4,4.0,27,7167,12.79,0.64,338,24,20.8,34,bad
10,industrial,TIET02450,7.4,3.0,4,3500,15.73,1.01,255,16,20.2,40,medium
10,industrial,TIET02450,7.4,4.4,2,9000,12.03,1.14,223,12,18.1,42,medium
10,industrial,TIET02450,7.4,2.3,8,7667,26.68,2.16,368,6,20.1,31,bad
10,industrial,TIET02450,7.6,4.3,6,8500,14.86,0.76,195,12,19.9,42,medium
10,industrial,TIET02450,7.0,2.8,21,1300,10.11,0.688,287,7,20.0,36,bad
10,industrial,TIET02450,7.2,1.2,13,50000,6.25,4.14,268,25,26.0,24,bad
10,industrial,TIET02450,7.3,4.4,15,1100,18.38,0.47,287,14,22.0,44,medium
10,industrial,TIET02450,7.4,2.8,37,9000,11.0,0.57,265,5,22.0,29,bad
10,industrial,TIET02450,7.2,1.9,17,53000,13.0,1.01,250,48,21.0,26,bad
10,industrial,TIET02450,7.3,10.8,5,5800,15.88,0.92,218,14,21.0,38,medium
10,industrial,TIET02450,7.4,2.8,8,120,39.36,1.46,290,9,20.0,46,medium
10,industrial,TIET02450,6.8,1.0,20,4600,36.62,0.39,331,30,25.0,30,bad
10,industrial,TIET02450,7.3,1.6,34,4300,18.9,0.65,287,23,21.0,24,bad
10,industrial,TIET02450,7.2,0.2,23,21000,20.17,1.36,359,65,18.8,20,bad
10,industrial,TIET02450,7.1,2.7,7,4100,19.6,1.14,284,10,25.0,36,bad
10,industrial,TIET02450,7.1,3.0,5,2400,19.75,0.91,295,14,22.0,42,medium
10,industrial,TIET02450,7.2,4.8,14,3800,4.92,0.36,214,81,22.5,48,medium
10,industrial,TIET02450,7.4,1.9,15,15000,14.83,0.8,252,34,22.8,29,bad
10,industrial,TIET02450,7.4,2.5,27,2500,15.79,0.582,320,27,21.8,31,bad
10,industrial,TIET02450,7.5,1.7,7,1900,20.57,1.49,256,11,23.7,34,bad
10,industrial,TIET02450,7.4,0.7,13,10833,18.77,1.36,276,24,20.2,25,bad
10,industrial,TIET02450,7.4,0.78,20,65000,28.76,2.64,346,24,22.2,19,very_bad
10,industrial,TIET02450,7.4,1.8,14,5500,23.38,2.14,358,17,23.5,28,bad
10,industrial,TIET02450,7.5,3.3,5,9167,15.74,0.99,209,13,23.9,39,medium
10,industrial,TIET02450,7.4,3.2,7,25000,36.06,1.35,236,12,24.0,32,bad
10,industrial,TIET02450,7.3,1.3,17,45000,21.68,1.87,368,50,21.8,22,bad
10,industrial,TIET02450,7.3,2.8,9,10167,13.69,0.97,250,5,24.8,37,medium
10,industrial,TIET02450,7.0,0.8,8,170000,11.59,1.59,399,59,26.0,22,bad
10,industrial,TIET02450,7.4,4.7,21,3000,7.36,0.358,262,23,27.0,43,medium
10,industrial,TIET02450,7.5,1.1,45,230000,12.17,1.3,340,54,25.0,17,very_bad
10,industrial,TIET02450,7.4,2.8,18,1700,10.23,7.8,244,37,30.0,32,bad
10,industrial,TIET02450,7.2,3.5,14,50000,7.34,0.32,270,20,30.0,37,medium
10,industrial,TIET02450,7.4,2.7,16,500,13.68,0.67,484,15,28.0,38,medium
10,industrial,TIET02450,7.1,3.0,29,2200,8.78,0.74,266,10,26.0,35,bad
10,industrial,TIET02450,7.3,2.8,49,7600,21.86,1.76,312,41,29.0,24,bad
10,industrial,TIET02450,6.5,9.41,24,3900,21.55,0.83,350,142,26.0,25,bad
10,industrial,TIET02450,7.2,2.1,21,800,16.47,0.31,219,35,26.0,38,medium
10,industrial,TIET02450,7.1,0.6,26,4800,15.23,1.33,443,140,25.0,19,very_bad
10,industrial,TIET02450,7.3,2.3,17,3900,8.62,0.54,142,20,25.0,34,bad
10,industrial,TIET02450,7.0,0.1,35,270000,21.92,2.51,708,300,20.0,12,very_bad
10,industrial,TIET02450,6.6,4.0,10,3400,8.56,0.45,203,18,26.0,37,medium
10,industrial,TIET02450,6.8,1.3,44,12000,21.0,1.18,379,146,25.0,18,very_bad
10,industrial,TIET02450,6.9,2.2,9,5300,8.4,0.83,398,252,27.0,31,bad
10,industrial,TIET02450,7.4,1.0,37,6500,11.19,1.04,382,172,25.5,18,very_bad
10,industrial,TIET02450,7.3,1.0,9,5700,11.61,0.281,294,70,24.8,31,bad
10,industrial,TIET02450,7.4,1.7,16,2033,10.49,0.655,278,37,25.1,34,bad
10,industrial,TIET02450,7.3,0.7,93,101667,18.17,1.596,538,200,22.5,13,very_bad
10,industrial,TIET02450,7.4,0.8,38,1867,18.09,1.47,466,150,25.6,17,very_bad
10,industrial,TIET02450,7.1,3.0,28,16333,7.15,1.03,357,150,25.2,24,bad
10,industrial,TIET02450,7.2,2.3,7,12667,10.71,1.08,343,110,25.4,28,bad
10,industrial,TIET02450,7.2,3.5,4,6333,14.41,0.65,258,55,24.6,41,medium
10,industrial,TIET02450,7.3,1.9,24,58333,22.26,2.11,392,110,25.0,18,very_bad
10,industrial,TIET02450,7.6,1.7,16,20000,17.9,1.64,344,80,25.6,24,bad
10,industrial,TIET02350,7.5,6.1,19,110000,13.9,1.32,231,45,23.0,30,bad
10,industrial,TIET02350,6.5,7.1,14,2100000,6.61,0.385,228,63,25.0,36,bad
10,industrial,TIET02350,7.2,7.1,20,50000,7.81,1.7,231,60,29.0,33,bad
10,industrial,TIET02350,7.3,7.6,6,17000,4.63,0.278,202,100,26.0,46,medium
10,industrial,TIET02350,7.3,6.7,13,130000,6.48,0.48,209,15,26.0,40,medium
10,industrial,TIET02350,7.4,8.0,27,90000,3.34,0.451,515,115,25.0,29,bad
10,industrial,TIET02350,7.6,6.2,25,170000,7.24,0.64,347,36,28.0,32,bad
10,industrial,TIET02350,7.4,6.9,6,50000,8.75,0.816,299,32,30.0,42,medium
10,industrial,TIET02350,7.5,5.2,22,50000,9.0,0.858,402,45,29.0,33,bad
10,industrial,TIET02350,7.5,7.3,5,17000,9.04,0.02,439,33,25.5,51,medium
10,industrial,TIET02350,7.0,6.3,6,17000,11.4,1.0,432,21,26.5,43,medium
10,industrial,TIET02350,7.5,5.5,23,3,8.44,0.7,407,15,28.0,52,good
10,industrial,TIET02350,7.1,5.1,5,220000,11.39,2.0,375,52,26.0,26,bad
10,industrial,TIET02350,7.1,2.7,24,330000,7.7,2.0,766,547,26.5,19,very_bad
10,industrial,TIET02350,7.3,7.2,13,54000,3.4,2.0,326,164,26.0,34,bad
10,industrial,TIET02350,7.1,7.9,5,36000,4.0,0.9,228,91,25.0,42,medium
10,industrial,TIET02350,7.3,6.3,7,92000,11.2,0.3,221,25,27.0,44,medium
10,industrial,TIET02350,7.3,7.4,23,85000,9.3,0.046,346,165,25.0,33,bad
10,industrial,TIET02350,7.1,7.3,15,23333,10.6,0.591,427,158,25.0,34,bad
10,industrial,TIET02350,7.7,5.6,32,15333,20.6,2.0,443,26,30.0,28,bad
10,industrial,TIET02350,6.5,6.3,11,61667,7.3,0.3,320,39,25.6,42,medium
10,industrial,TIET02350,7.2,6.6,11,166667,8.0,0.8,334,186,25.0,31,bad
10,industrial,TIET02350,7.7,7.4,9,60000,13.5,0.8,280,30,27.1,41,medium
10,industrial,TIET02350,8.1,7.73,35,100000,22.4,2.0,604,175,26.4,21,bad
10,industrial,TIET02350,7.7,8.41,24,71667,5.4,0.8,304,220,24.0,30,bad
10,industrial,TIET02350,7.2,7.3,12,80000,9.46,0.375,205,40,25.0,42,medium
10,industrial,TIET02350,7.1,7.6,16,110000,8.9,0.39,241,65,28.0,36,bad
10,industrial,TIET02350,7.2,7.3,8,30000,8.3,0.09,305,125,24.0,40,medium
10,industrial,TIET02350,7.6,6.1,15,70000,17.83,1.05,273,15,26.0,36,bad
10,industrial,TIET02350,6.8,3.6,14,70000,5.78,0.34,170,12,23.0,35,bad
10,industrial,TIET02350,7.3,7.6,7,230000,4.51,0.232,227,27,24.0,44,medium
10,industrial,TIET02350,7.3,6.6,21,23000,10.88,1.13,346,29,26.0,35,bad
